uid	original_id	id	original_title	title	rating
guest_32f74f3e5e1175d60152d5b60825bb59	21234	3751	FDA Approves Sale Of Prescription Placebo	FDA APPROVES SALE OF PRESCRIPTION CANCER TREATMENT	0.854
guest_32f74f3e5e1175d60152d5b60825bb59	21234	3751	FDA Approves Sale Of Prescription Placebo	FDA APPROVES SALE OF PRESCRIPTION CANCER TREATMENT	0.01
guest_e10a40ea198e47301ff612581259f285	21242	5826	49ers Front Office Excited For Meeting With Football Player	49ERS FRONT OFFICE EXCITED FOR MEETING WITH FOOTBALL PLAYERS	0.395
guest_3423fbdafa9d1c6f9bdd6d965cad43c8	21242	5830	49ers Front Office Excited For Meeting With Football Player	ASPIRING TEEN ATHLETE EXCITED FOR MEETING WITH FOOTBALL PLAYER	0
guest_ed4af837b21b9240c514d56492955ba6	21242	5827	49ers Front Office Excited For Meeting With Football Player	FACEBOOK FRONT OFFICE EXCITED FOR MEETING WITH FOOTBALL PLAYER	1
guest_5af3b8fcca8849e67d076607e56c7c36	21242	5798	49ers Front Office Excited For Meeting With Football Player	KID SUFFERING FROM LEUKEMIA EXCITED FOR MEETING WITH LEBRON JAMES	0.008
545739205525767	21262	2514	Insane Moron Draws Conclusion From NFL Preseason Game	VEGAS DRAWS CONCLUSION FROM NFL PRESEASON GAME	0.513
545739205525767	21262	2514	Insane Moron Draws Conclusion From NFL Preseason Game	VEGAS DRAWS CONCLUSION FROM NFL PRESEASON GAME	0
guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	21262	2564	Insane Moron Draws Conclusion From NFL Preseason Game	do not DRAW CONCLUSION FROM NFL PRESEASON GAME	NULL
guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	21262	2564	Insane Moron Draws Conclusion From NFL Preseason Game	do not DRAW CONCLUSION FROM NFL PRESEASON GAME	0
guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	21262	2564	Insane Moron Draws Conclusion From NFL Preseason Game	do not DRAW CONCLUSION FROM NFL PRESEASON GAME	0
guest_a2b76e7d25319806edf2168b3f121706	21262	3882	Insane Moron Draws Conclusion From NFL Preseason Game	REPORTER DRAWS CONCLUSION FROM NFL PRESEASON GAME	0.938
guest_a2b76e7d25319806edf2168b3f121706	21262	3882	Insane Moron Draws Conclusion From NFL Preseason Game	REPORTER DRAWS CONCLUSION FROM NFL PRESEASON GAME	0.255
guest_5af3b8fcca8849e67d076607e56c7c36	21274	5578	Area Man Obsessed With Knowing If Kevin Spacey Asshole In Real Life	PEOPLE OBSESSED WITH KNOWING IF KEVIN SPACEY APPROACHABLE IN REAL LIFE	0.977
guest_16ad9d80bf2633ecb0a371fc264df2f2	21274	5560	Area Man Obsessed With Knowing If Kevin Spacey Asshole In Real Life	AREA MAN OBSESSED WITH KNOWING IF KEVIN SPACEY IS INTERESTING IN REAL LIFE	0.958
545739205525767	21288	389	Community Devastated By Sight Of Old Man Struggling To Walk Up Steps	COMMUNITY DEVASTATED BY SIGHT OF OLD MAN STRUGGLING TO PAY MEDICAL BILLS	0.167
545739205525767	21288	389	Community Devastated By Sight Of Old Man Struggling To Walk Up Steps	COMMUNITY DEVASTATED BY SIGHT OF OLD MAN STRUGGLING TO PAY MEDICAL BILLS	NULL
545739205525767	21288	389	Community Devastated By Sight Of Old Man Struggling To Walk Up Steps	COMMUNITY DEVASTATED BY SIGHT OF OLD MAN STRUGGLING TO PAY MEDICAL BILLS	0.009
545739205525767	21288	389	Community Devastated By Sight Of Old Man Struggling To Walk Up Steps	COMMUNITY DEVASTATED BY SIGHT OF OLD MAN STRUGGLING TO PAY MEDICAL BILLS	0
guest_441f3fdf5b70c0da367f777848bf1221	21288	425	Community Devastated By Sight Of Old Man Struggling To Walk Up Steps	COMMUNITY DEVASTATED BY SIGHT OF OLD MAN FallING down STEPS	0
guest_441f3fdf5b70c0da367f777848bf1221	21288	425	Community Devastated By Sight Of Old Man Struggling To Walk Up Steps	COMMUNITY DEVASTATED BY SIGHT OF OLD MAN FallING down STEPS	0.361
guest_f61772258f32208d9039393fdd057ea3	21291	5466	Former Lovers Meet In Coffee Shop For One Last Cliché	FORMER LOVERS MEET IN CAFE FOR ONE LAST KISS	0.134
guest_4d15676d9e9058d2522c0dfac5d28493	21291	5461	Former Lovers Meet In Coffee Shop For One Last Cliché	former lovers meet in coffee shop for reunion	0.671
guest_6a088a89edc5bf3eb26eab654a57da21	21294	3984	House Condescendingly Approves $400 In Added Stimulus	HOUSE APPROVES $400 IN ADDED STIMULUS	1
guest_6a088a89edc5bf3eb26eab654a57da21	21294	3984	House Condescendingly Approves $400 In Added Stimulus	HOUSE APPROVES $400 IN ADDED STIMULUS	0.984
guest_e4fcf16691b11a5d5e98af6e046886b3	21294	3958	House Condescendingly Approves $400 In Added Stimulus	House approves $4 billion in added stimulus	0
guest_e4fcf16691b11a5d5e98af6e046886b3	21294	3958	House Condescendingly Approves $400 In Added Stimulus	House approves $4 billion in added stimulus	0
guest_a2b76e7d25319806edf2168b3f121706	21294	3880	House Condescendingly Approves $400 In Added Stimulus	HOUSE APPROVES $400 BILLION IN ADDED STIMULUS	0
guest_a2b76e7d25319806edf2168b3f121706	21294	3880	House Condescendingly Approves $400 In Added Stimulus	HOUSE APPROVES $400 BILLION IN ADDED STIMULUS	0.077
guest_62238d52e8d0e5d5ff256d6d11003b1b	21294	3375	House Condescendingly Approves $400 In Added Stimulus	HOUSE APPROVES $400M IN ADDED STIMULUS	0
guest_62238d52e8d0e5d5ff256d6d11003b1b	21294	3375	House Condescendingly Approves $400 In Added Stimulus	HOUSE APPROVES $400M IN ADDED STIMULUS	0.049
guest_c323f388e63506d4694f8e17eabda27b	21294	3453	House Condescendingly Approves $400 In Added Stimulus	Capitol and the 5$ bill	1
guest_c323f388e63506d4694f8e17eabda27b	21294	3453	House Condescendingly Approves $400 In Added Stimulus	Capitol and the 5$ bill	0.006
guest_074f7a102a34500112dbb6c0068d2e05	21294	3619	House Condescendingly Approves $400 In Added Stimulus	HOUSE CONDESCENDINGLY APPROVES $400 Bilion IN ADDED STIMULUS	NULL
guest_074f7a102a34500112dbb6c0068d2e05	21294	3619	House Condescendingly Approves $400 In Added Stimulus	HOUSE CONDESCENDINGLY APPROVES $400 Bilion IN ADDED STIMULUS	NULL
guest_074f7a102a34500112dbb6c0068d2e05	21294	3619	House Condescendingly Approves $400 In Added Stimulus	HOUSE CONDESCENDINGLY APPROVES $400 Bilion IN ADDED STIMULUS	1
guest_074f7a102a34500112dbb6c0068d2e05	21294	3619	House Condescendingly Approves $400 In Added Stimulus	HOUSE CONDESCENDINGLY APPROVES $400 Bilion IN ADDED STIMULUS	1
504504090138	21295	1465	Family Relieved To Hear Good Grandma Didn't Die	FAMILY RELIEVED TO HEAR dog DIDN'T DIE	0.339
504504090138	21295	1465	Family Relieved To Hear Good Grandma Didn't Die	FAMILY RELIEVED TO HEAR dog DIDN'T DIE	0.036
504504090138	21295	1465	Family Relieved To Hear Good Grandma Didn't Die	FAMILY RELIEVED TO HEAR dog DIDN'T DIE	0.06
guest_7ea32f2b50190c6b9b7af6d041ceed2a	21295	1573	Family Relieved To Hear Good Grandma Didn't Die	FAMILY PEEVED TO HEAR THEIR CONGRESSMAN DIDN'T DIE	NULL
guest_7ea32f2b50190c6b9b7af6d041ceed2a	21295	1573	Family Relieved To Hear Good Grandma Didn't Die	FAMILY PEEVED TO HEAR THEIR CONGRESSMAN DIDN'T DIE	0.838
guest_7ea32f2b50190c6b9b7af6d041ceed2a	21295	1573	Family Relieved To Hear Good Grandma Didn't Die	FAMILY PEEVED TO HEAR THEIR CONGRESSMAN DIDN'T DIE	0.994
guest_7ea32f2b50190c6b9b7af6d041ceed2a	21295	1573	Family Relieved To Hear Good Grandma Didn't Die	FAMILY PEEVED TO HEAR THEIR CONGRESSMAN DIDN'T DIE	NULL
guest_0360f3c6c274052f62ca8603d19a2ebd	21297	1695	Man Who Likes To Be Jostled Moving To City	MAN WHO LIKES TO BE SPOTLIGHTED MOVING TO CITY	NULL
guest_0360f3c6c274052f62ca8603d19a2ebd	21297	1695	Man Who Likes To Be Jostled Moving To City	MAN WHO LIKES TO BE SPOTLIGHTED MOVING TO CITY	0.728
guest_0360f3c6c274052f62ca8603d19a2ebd	21297	1695	Man Who Likes To Be Jostled Moving To City	MAN WHO LIKES TO BE SPOTLIGHTED MOVING TO CITY	0
guest_7ea32f2b50190c6b9b7af6d041ceed2a	21297	1602	Man Who Likes To Be Jostled Moving To City	MAN WHO LIKES SEX MOVING TO CITY	1
guest_7ea32f2b50190c6b9b7af6d041ceed2a	21297	1602	Man Who Likes To Be Jostled Moving To City	MAN WHO LIKES SEX MOVING TO CITY	1
guest_7ea32f2b50190c6b9b7af6d041ceed2a	21297	1602	Man Who Likes To Be Jostled Moving To City	MAN WHO LIKES SEX MOVING TO CITY	1
guest_3423fbdafa9d1c6f9bdd6d965cad43c8	21299	5872	CEO's Marital Duties Outsourced To Mexican Groundskeeper	CHIPOTLE SUPPLY DUTIES OUTSOURCED TO MEXICAN COMPANY	1
guest_1e2773ea7dc133db88cc04e68353253d	21299	5882	CEO's Marital Duties Outsourced To Mexican Groundskeeper	CEO'S GARDEN DUTIES OUTSOURCED TO MEXICAN GROUNDSKEEPER	0.667
guest_4eda499a0be1989a77f81bd9fb2a1615	21304	6126	Grown Men Inspired By Stupid Little Sign Hanging In Locker Room	Grown man inspired by sign hanging in locker room	0.273
guest_1806a8ea81283769d6705c7a0d3b00e4	21304	6109	Grown Men Inspired By Stupid Little Sign Hanging In Locker Room	GROWN MEN INSPIRED BY SIGN HANGING IN LOCKER ROOM	0.327
guest_117c8b91facc6be31d3a6395bccea021	21324	1486	Tenants Forced To Clean Apartment Before Telling Landlord About Mice	TENANTS FORCED TO CLEAN APARTMENT BEFORE MOVING OUT	0
guest_117c8b91facc6be31d3a6395bccea021	21324	1486	Tenants Forced To Clean Apartment Before Telling Landlord About Mice	TENANTS FORCED TO CLEAN APARTMENT BEFORE MOVING OUT	0.521
guest_117c8b91facc6be31d3a6395bccea021	21324	1486	Tenants Forced To Clean Apartment Before Telling Landlord About Mice	TENANTS FORCED TO CLEAN APARTMENT BEFORE MOVING OUT	0
guest_98d9bde2c552decf587fc67da078d5de	21324	1562	Tenants Forced To Clean Apartment Before Telling Landlord About Mice	TENANTS CHOOES TO CLEAN APARTMENT BEFORE TELLING LANDLORD ABOUT MICE	0.91
guest_98d9bde2c552decf587fc67da078d5de	21324	1562	Tenants Forced To Clean Apartment Before Telling Landlord About Mice	TENANTS CHOOES TO CLEAN APARTMENT BEFORE TELLING LANDLORD ABOUT MICE	0.012
guest_98d9bde2c552decf587fc67da078d5de	21324	1562	Tenants Forced To Clean Apartment Before Telling Landlord About Mice	TENANTS CHOOES TO CLEAN APARTMENT BEFORE TELLING LANDLORD ABOUT MICE	0.982
guest_98d9bde2c552decf587fc67da078d5de	21324	1562	Tenants Forced To Clean Apartment Before Telling Landlord About Mice	TENANTS CHOOES TO CLEAN APARTMENT BEFORE TELLING LANDLORD ABOUT MICE	1
guest_020b89a64bb9048768bcbe5a3d2e42f2	21337	4110	Friend Lives Strange Other Life As Manchester United Fan	manchester united fan's strange other life as friend lives 	0.503
guest_020b89a64bb9048768bcbe5a3d2e42f2	21337	4110	Friend Lives Strange Other Life As Manchester United Fan	manchester united fan's strange other life as friend lives 	1
guest_e4834e2b6327629e66ffc183cc5aea8a	21337	4096	Friend Lives Strange Other Life As Manchester United Fan	Professor LIVES STRANGE OTHER LIFE AS MANCHESTER UNITED FAN	NULL
guest_e4834e2b6327629e66ffc183cc5aea8a	21337	4096	Friend Lives Strange Other Life As Manchester United Fan	Professor LIVES STRANGE OTHER LIFE AS MANCHESTER UNITED FAN	0.509
guest_e4834e2b6327629e66ffc183cc5aea8a	21337	4096	Friend Lives Strange Other Life As Manchester United Fan	Professor LIVES STRANGE OTHER LIFE AS MANCHESTER UNITED FAN	0
guest_b9a804b611e1939f42ac98f5c1059caa	21366	438	Congress Takes Group Of Schoolchildren Hostage	TERRORIST TAKES GROUP OF SCHOOLCHILDREN HOSTAGE	0.058
guest_b9a804b611e1939f42ac98f5c1059caa	21366	438	Congress Takes Group Of Schoolchildren Hostage	TERRORIST TAKES GROUP OF SCHOOLCHILDREN HOSTAGE	0
guest_b9a804b611e1939f42ac98f5c1059caa	21366	438	Congress Takes Group Of Schoolchildren Hostage	TERRORIST TAKES GROUP OF SCHOOLCHILDREN HOSTAGE	0
guest_0360f3c6c274052f62ca8603d19a2ebd	21366	548	Congress Takes Group Of Schoolchildren Hostage	TERRORISTS TAKES GROUP OF SCHOOLCHILDREN HOSTAGE	NULL
guest_0360f3c6c274052f62ca8603d19a2ebd	21366	548	Congress Takes Group Of Schoolchildren Hostage	TERRORISTS TAKES GROUP OF SCHOOLCHILDREN HOSTAGE	0.058
guest_0360f3c6c274052f62ca8603d19a2ebd	21366	548	Congress Takes Group Of Schoolchildren Hostage	TERRORISTS TAKES GROUP OF SCHOOLCHILDREN HOSTAGE	0
guest_bff579a01cab2e8fd94ac84297c42a99	21381	6158	Report: Diamondbacks Are Definitely In The Playoffs	REPORT: DIAMONDBACKS Make THE PLAYOFFS	0.038
guest_ac8325c238d8eab9b858972bb36b3114	21381	6161	Report: Diamondbacks Are Definitely In The Playoffs	Report: Diamondbacks are maybe in the playoffs	1
545739205525767	21398	1069	Everybody Shocked Body Found In Woods Not Justin	Family of justin SHOCKED BODY FOUND IN WOODS 	0
545739205525767	21398	1069	Everybody Shocked Body Found In Woods Not Justin	Family of justin SHOCKED BODY FOUND IN WOODS 	NULL
545739205525767	21398	1069	Everybody Shocked Body Found In Woods Not Justin	Family of justin SHOCKED BODY FOUND IN WOODS 	0
545739205525767	21398	1069	Everybody Shocked Body Found In Woods Not Justin	Family of justin SHOCKED BODY FOUND IN WOODS 	0
guest_0360f3c6c274052f62ca8603d19a2ebd	21398	1071	Everybody Shocked Body Found In Woods Not Justin	EVERYBODY SHOCKED UNIDENTIFIED BODY FOUND IN WOODS	0.984
guest_0360f3c6c274052f62ca8603d19a2ebd	21398	1071	Everybody Shocked Body Found In Woods Not Justin	EVERYBODY SHOCKED UNIDENTIFIED BODY FOUND IN WOODS	1
guest_4d39f3480ee0941ac5865b610d4e70e6	21401	900	Some Lady Weeping In Dairy Aisle	SOME CHILD WEEPING IN DAIRY AISLE	0.954
guest_4d39f3480ee0941ac5865b610d4e70e6	21401	900	Some Lady Weeping In Dairy Aisle	SOME CHILD WEEPING IN DAIRY AISLE	0.986
545739205525767	21401	743	Some Lady Weeping In Dairy Aisle	FIRST LADY WANTS TO REMOVE THE DAIRY AISLE	0.778
545739205525767	21401	743	Some Lady Weeping In Dairy Aisle	FIRST LADY WANTS TO REMOVE THE DAIRY AISLE	0.929
guest_3423fbdafa9d1c6f9bdd6d965cad43c8	21418	5889	Boardwalk Con Men Hit Hard By Sharp Decrease In Chumps	BOARDWALK CON MEN HIT HARD BY SHARP DECREASE OF TOLERANCE IN NEW LAW	1
guest_3602922c31d41263de71c3eab0500efe	21418	5957	Boardwalk Con Men Hit Hard By Sharp Decrease In Chumps	steel producers HIT HARD BY SHARP DECREASE IN demand	0.003
guest_fccae4dcc2a1c9458a25c0c82394d544	21428	6260	Detroit Unveils New Half-Ton, 400 Horsepower Motown Singer	DETROIT UNVEILS NEW HALF-TON, 400 HORSEPOWER CAR	0
guest_5f610f6927582e251ba318d6b8292ec2	21428	6244	Detroit Unveils New Half-Ton, 400 Horsepower Motown Singer	DETROIT UNVEILS NEW HALF-TON, 400 HORSEPOWER POLICE TANK	0
guest_b03e5e2412dfe6cb1f9b533881848f03	21433	4342	Report: Sorry No Longer Cutting It	REPORT: LAWNMOWERS NO LONGER CUTTING IT	1
guest_edeaace079adebbe0fcaf73093cb8711	21433	4368	Report: Sorry No Longer Cutting It	REPORT: GOOGLE NO LONGER CUTTING IT	1
guest_2f46a6180e7c222ac7064ecf7a4f1045	21449	4566	Terrible Father Gets That Promotion	TERRIBLE FATHER GETS THis PROMOTION	0.965
guest_a7ddfc9b0f6b1a92c3664f86c6430017	21449	4546	Terrible Father Gets That Promotion	WONDERFUL FATHER GETS THAT PROMOTION	0.598
guest_e1d8365cdde44ca3a3aa72b91b97c610	21449	4750	Terrible Father Gets That Promotion	FATHER GETS PROMOTION	NULL
guest_e1d8365cdde44ca3a3aa72b91b97c610	21449	4750	Terrible Father Gets That Promotion	FATHER GETS PROMOTION	1
guest_b9b856362e7ed4faebe84e235e9a01b5	21463	6110	Report: 40,000 People Died On Ferris Wheels This Summer	REPORT: 40,000 PEOPLE WENT ON FERRIS WHEELS THIS SUMMER	NULL
guest_b9b856362e7ed4faebe84e235e9a01b5	21463	6110	Report: 40,000 People Died On Ferris Wheels This Summer	REPORT: 40,000 PEOPLE WENT ON FERRIS WHEELS THIS SUMMER	1
guest_1806a8ea81283769d6705c7a0d3b00e4	21463	6106	Report: 40,000 People Died On Ferris Wheels This Summer	REPORT: 40,000 PEOPLE DIED ON SEATTLE FERRIS WHEELS THIS SUMMER	NULL
guest_1806a8ea81283769d6705c7a0d3b00e4	21463	6106	Report: 40,000 People Died On Ferris Wheels This Summer	REPORT: 40,000 PEOPLE DIED ON SEATTLE FERRIS WHEELS THIS SUMMER	0.795
545739205525767	21467	602	Area Man Offered Cocaine By Man He Met At Urinal 90 Seconds Ago	AREA MAN OFFERED COCAINE BY MAN HE MET AT URINAL	1
545739205525767	21467	602	Area Man Offered Cocaine By Man He Met At Urinal 90 Seconds Ago	AREA MAN OFFERED COCAINE BY MAN HE MET AT URINAL	1
10204752489880652	21467	607	Area Man Offered Cocaine By Man He Met At Urinal 90 Seconds Ago	DRUG DEALS OCCURRING IN PUBLIC BATHROOMS	0.294
10204752489880652	21467	607	Area Man Offered Cocaine By Man He Met At Urinal 90 Seconds Ago	DRUG DEALS OCCURRING IN PUBLIC BATHROOMS	1
guest_78f587a49580c68d3fe6e99b5e1b8f0b	21477	3868	Cleveland Browns Fan Beginning To Question His Future With Team	Cleveland Browns Quarterback Beginning to Question his Future with Team	0.014
guest_78f587a49580c68d3fe6e99b5e1b8f0b	21477	3868	Cleveland Browns Fan Beginning To Question His Future With Team	Cleveland Browns Quarterback Beginning to Question his Future with Team	0.034
guest_b266acdea345736d57ad13bfff334f24	21477	3865	Cleveland Browns Fan Beginning To Question His Future With Team	CLEVELAND BROWNS FAN BEGINNING TO QUESTION HIS TEAM	0.942
guest_b266acdea345736d57ad13bfff334f24	21477	3865	Cleveland Browns Fan Beginning To Question His Future With Team	CLEVELAND BROWNS FAN BEGINNING TO QUESTION HIS TEAM	0.144
10152680929984314	21480	2000	Bears Somehow Proud Of Selves For Beating Vikings	BEARS very PROUD OF SELVES FOR BEATING VIKINGS	0.289
10152680929984314	21480	2000	Bears Somehow Proud Of Selves For Beating Vikings	BEARS very PROUD OF SELVES FOR BEATING VIKINGS	1
guest_117c8b91facc6be31d3a6395bccea021	21480	2009	Bears Somehow Proud Of Selves For Beating Vikings	BEARS PROUD OF BEATING VIKINGS	NULL
guest_117c8b91facc6be31d3a6395bccea021	21480	2009	Bears Somehow Proud Of Selves For Beating Vikings	BEARS PROUD OF BEATING VIKINGS	0.248
guest_117c8b91facc6be31d3a6395bccea021	21480	2009	Bears Somehow Proud Of Selves For Beating Vikings	BEARS PROUD OF BEATING VIKINGS	0
guest_5b9eeb040bbc872bc9887b720cd398a4	21481	4427	Fox Launches 'We're Not Any Happier About This Than You Are' Campaign Promoting World Series	FOX LAUNCHES 'WE'RE NOT ANY HAPPIER ABOUT THIS THAN YOU ARE' CAMPAIGN DENOUNCING WORLD SERIES	0
guest_d1b947f0c349fed9fed851c2fd9d6aed	21481	5230	Fox Launches 'We're Not Any Happier About This Than You Are' Campaign Promoting World Series	Fox Launches Campaign promoting world series	0.003
guest_c85bb71d4817e179258a628b5f65eaa8	21481	4416	Fox Launches 'We're Not Any Happier About This Than You Are' Campaign Promoting World Series	FOX LAUNCHES 'WE'RE NOT ANY HAPPIER ABOUT THIS THAN YOU ARE' CAMPAIGN PROMOTING Donald Trump	1
guest_5f610f6927582e251ba318d6b8292ec2	21488	6183	Worried Perfectionist Reassured By Lazy Slob	WORRIED PERFECTIONIST REASSURED BY CUTE PUPPY	1
guest_ccc436c98ce6602777be898d82f35f94	21488	6279	Worried Perfectionist Reassured By Lazy Slob	WORRIED PERFECTIONIST REASSURED BY STUDY	1
guest_ccc436c98ce6602777be898d82f35f94	21488	6279	Worried Perfectionist Reassured By Lazy Slob	WORRIED PERFECTIONIST REASSURED BY STUDY	0.956
10152579041713756	21494	72	Receiver Waves Hands To Let Quarterback Know He's Not Open	RECEIVER WAVES HANDS TO LET QUARTERBACK KNOW HE'S OPEN	0.221
10152579041713756	21494	72	Receiver Waves Hands To Let Quarterback Know He's Not Open	RECEIVER WAVES HANDS TO LET QUARTERBACK KNOW HE'S OPEN	1
10152579041713756	21494	72	Receiver Waves Hands To Let Quarterback Know He's Not Open	RECEIVER WAVES HANDS TO LET QUARTERBACK KNOW HE'S OPEN	1
10100949551658271	21494	75	Receiver Waves Hands To Let Quarterback Know He's Not Open	receiver drops hands to let quarterback know he's not open	0.764
10100949551658271	21494	75	Receiver Waves Hands To Let Quarterback Know He's Not Open	receiver drops hands to let quarterback know he's not open	NULL
10100949551658271	21494	75	Receiver Waves Hands To Let Quarterback Know He's Not Open	receiver drops hands to let quarterback know he's not open	0.782
10100949551658271	21494	75	Receiver Waves Hands To Let Quarterback Know He's Not Open	receiver drops hands to let quarterback know he's not open	NULL
10100949551658271	21494	75	Receiver Waves Hands To Let Quarterback Know He's Not Open	receiver drops hands to let quarterback know he's not open	0
guest_228dfff6790a9a4c62a58082812ec5f4	21496	5838	Screaming Jim Schwartz Chases 49ers Coach Onto Flight Back To San Francisco	Screaming Jim Schwartz Chases 49ers coach on flight back to San francisco	0.715
guest_3423fbdafa9d1c6f9bdd6d965cad43c8	21496	5849	Screaming Jim Schwartz Chases 49ers Coach Onto Flight Back To San Francisco	FURIOUS JIM SCHWARTZ CONFRONTS 49ERS COACH ON FLIGHT BACK TO SAN FRANCISCO	0.749
guest_06c928e676bb10dcf9345a773f3606a6	21509	6331	Cage Match Settles Nothing	Inventor Madsen guilty of Kim Wall murder	0.849
guest_cf92536b192fb6a9136cc89e55000a0e	21509	6330	Cage Match Settles Nothing	CAGE MATCH SETTLES THE SCORE	0
guest_734c190254858f22d80a57a43f5350e5	21512	6067	Popular New DirecTV Package Offers Zero NHL Games	POPULAR NEW DIRECTV PACKAGE OFFERS All NHL GAMES	1
guest_734c190254858f22d80a57a43f5350e5	21512	6067	Popular New DirecTV Package Offers Zero NHL Games	POPULAR NEW DIRECTV PACKAGE OFFERS All NHL GAMES	0
guest_3700af50e8406d07f2de57dca81c9124	21512	6072	Popular New DirecTV Package Offers Zero NHL Games	POPULAR NEW DIRECTV PACKAGE OFFERS ALL NHL GAMES	0
guest_c9db099df012aa5bfe47972194eb8d62	21514	4758	John Madden Agrees To Work As Consultant For Raiders Concession Stand	JOHN MADDEN AGREES TO WORK AS CONSULTANT FOR RAIDERS	0.868
guest_e1d8365cdde44ca3a3aa72b91b97c610	21514	4751	John Madden Agrees To Work As Consultant For Raiders Concession Stand	JOHN MADDEN AGREES TO WORK AS CONSULTANT FOR RAIDERS	0.127
